item,itemLabel
http://www.wikidata.org/entity/Q146372,Lukoyanov
http://www.wikidata.org/entity/Q146419,Kimovsk
http://www.wikidata.org/entity/Q146435,Kimry
http://www.wikidata.org/entity/Q146453,Kalush
http://www.wikidata.org/entity/Q146468,Kinel
http://www.wikidata.org/entity/Q147756,Khasavyurt
http://www.wikidata.org/entity/Q149108,Jablunkov
http://www.wikidata.org/entity/Q149155,Semenivka
http://www.wikidata.org/entity/Q150346,Yalutorovsk
http://www.wikidata.org/entity/Q152906,Lakinsk
http://www.wikidata.org/entity/Q153380,Kineshma
http://www.wikidata.org/entity/Q153392,Kireyevsk
http://www.wikidata.org/entity/Q153412,Kirensk
http://www.wikidata.org/entity/Q153434,Kirzhach
http://www.wikidata.org/entity/Q153453,Kirillov
http://www.wikidata.org/entity/Q153490,Kirov
http://www.wikidata.org/entity/Q153549,Kirovgrad
http://www.wikidata.org/entity/Q153565,Kirovo-Chepetsk
http://www.wikidata.org/entity/Q153609,Kirovsk
http://www.wikidata.org/entity/Q153636,Kirs
http://www.wikidata.org/entity/Q153655,Kirsanov
http://www.wikidata.org/entity/Q153663,Kiselyovsk
http://www.wikidata.org/entity/Q153676,Kislovodsk
http://www.wikidata.org/entity/Q153684,Klimovsk
http://www.wikidata.org/entity/Q153698,Klin
http://www.wikidata.org/entity/Q153715,Klintsy
http://www.wikidata.org/entity/Q153734,Knyaginino
http://www.wikidata.org/entity/Q153749,Kovdor
http://www.wikidata.org/entity/Q153787,Kovylkino
http://www.wikidata.org/entity/Q154630,Kogalym
http://www.wikidata.org/entity/Q154648,Kodinsk
http://www.wikidata.org/entity/Q154661,Kozelsk
http://www.wikidata.org/entity/Q154669,Kozlovka
http://www.wikidata.org/entity/Q154682,Kozmodemyansk
http://www.wikidata.org/entity/Q154704,Kola
http://www.wikidata.org/entity/Q154711,Kologriv
http://www.wikidata.org/entity/Q154725,Kolpashevo
http://www.wikidata.org/entity/Q154747,Kolchugino
http://www.wikidata.org/entity/Q154785,Komsomolsk
http://www.wikidata.org/entity/Q154801,Komsomolsk-on-Amur
http://www.wikidata.org/entity/Q155095,Konakovo
http://www.wikidata.org/entity/Q155108,Kondopoga
http://www.wikidata.org/entity/Q155122,Kondrovo
http://www.wikidata.org/entity/Q155133,Konstantinovsk
http://www.wikidata.org/entity/Q155148,Kopeysk
http://www.wikidata.org/entity/Q155229,Korablino
http://www.wikidata.org/entity/Q155276,Korkino
http://www.wikidata.org/entity/Q155309,Korolyov
http://www.wikidata.org/entity/Q155331,Korsakov
http://www.wikidata.org/entity/Q155349,Koryazhma
http://www.wikidata.org/entity/Q155365,Kosteryovo
http://www.wikidata.org/entity/Q155379,Kostomuksha
http://www.wikidata.org/entity/Q155405,Kotelniki
http://www.wikidata.org/entity/Q155426,Kotelnikovo
http://www.wikidata.org/entity/Q155437,Kotelnich
http://www.wikidata.org/entity/Q155455,Kotlas
http://www.wikidata.org/entity/Q155470,Kotovo
http://www.wikidata.org/entity/Q155489,Kotovsk
http://www.wikidata.org/entity/Q155515,Kokhma
http://www.wikidata.org/entity/Q155532,Krasavino
http://www.wikidata.org/entity/Q155541,Krasnoarmeysk
http://www.wikidata.org/entity/Q155553,Krasnoarmeysk
http://www.wikidata.org/entity/Q155560,Krasnovishersk
http://www.wikidata.org/entity/Q155569,Krasnogorsk
http://www.wikidata.org/entity/Q155597,Krasnozavodsk
http://www.wikidata.org/entity/Q155606,Krasnoznamensk
http://www.wikidata.org/entity/Q155615,Krasnoznamensk
http://www.wikidata.org/entity/Q155624,Krasnokamensk
http://www.wikidata.org/entity/Q155632,Krasnokamsk
http://www.wikidata.org/entity/Q155732,Krasnoslobodsk
http://www.wikidata.org/entity/Q155745,Krasnoslobodsk
http://www.wikidata.org/entity/Q155767,Krasnoturyinsk
http://www.wikidata.org/entity/Q155774,Krasnouralsk
http://www.wikidata.org/entity/Q155785,Krasnoufimsk
http://www.wikidata.org/entity/Q155797,Krasny Kut
http://www.wikidata.org/entity/Q155809,Novoshakhtinsk
http://www.wikidata.org/entity/Q155818,Oktyabrsk
http://www.wikidata.org/entity/Q155829,Krasny Sulin
http://www.wikidata.org/entity/Q155836,Krasny Kholm
http://www.wikidata.org/entity/Q155853,Kremyonki
http://www.wikidata.org/entity/Q155893,Kstovo
http://www.wikidata.org/entity/Q155902,Kubinka
http://www.wikidata.org/entity/Q155912,Kuvandyk
http://www.wikidata.org/entity/Q155923,Kuvshinovo
http://www.wikidata.org/entity/Q155936,Kudymkar
http://www.wikidata.org/entity/Q155947,Kuznetsk
http://www.wikidata.org/entity/Q155955,Kuybyshev
http://www.wikidata.org/entity/Q155963,Kulebaki
http://www.wikidata.org/entity/Q155968,Kumertau
http://www.wikidata.org/entity/Q155974,Kungur
http://www.wikidata.org/entity/Q155990,Kupino
http://www.wikidata.org/entity/Q156046,Kurilsk
http://www.wikidata.org/entity/Q156056,Kurlovo
http://www.wikidata.org/entity/Q156066,Kurovskoye
http://www.wikidata.org/entity/Q156209,Kurtamysh
http://www.wikidata.org/entity/Q156261,Kusa
http://www.wikidata.org/entity/Q156284,Kushva
http://www.wikidata.org/entity/Q156320,Kyshtym
http://www.wikidata.org/entity/Q156337,Kyakhta
http://www.wikidata.org/entity/Q156602,Labytnangi
http://www.wikidata.org/entity/Q156614,Lagan
http://www.wikidata.org/entity/Q156648,Layış
http://www.wikidata.org/entity/Q156658,Nakhodka
http://www.wikidata.org/entity/Q156726,Ivano-Frankivsk
http://www.wikidata.org/entity/Q157065,Kerch
http://www.wikidata.org/entity/Q157144,Vinnytsia
http://www.wikidata.org/entity/Q157395,Langepas
http://www.wikidata.org/entity/Q157439,Lakhdenpokhya
http://www.wikidata.org/entity/Q157447,Lebedyan
http://www.wikidata.org/entity/Q157458,Leninogorsk
http://www.wikidata.org/entity/Q157469,Leninsk
http://www.wikidata.org/entity/Q157478,Lesozavodsk
http://www.wikidata.org/entity/Q157482,Leninsk-Kuznetsky
http://www.wikidata.org/entity/Q157493,Lensk
http://www.wikidata.org/entity/Q157510,Lermontov
http://www.wikidata.org/entity/Q157523,Lesnoy
http://www.wikidata.org/entity/Q157566,Lesosibirsk
http://www.wikidata.org/entity/Q157576,Livny
http://www.wikidata.org/entity/Q157590,Likino-Dulyovo
http://www.wikidata.org/entity/Q157613,Lipki
http://www.wikidata.org/entity/Q157622,Liski
http://www.wikidata.org/entity/Q157660,Likhoslavl
http://www.wikidata.org/entity/Q157666,Lobnya
http://www.wikidata.org/entity/Q157723,Losino-Petrovsky
http://www.wikidata.org/entity/Q157757,Lukhovitsy
http://www.wikidata.org/entity/Q157764,Lyskovo
http://www.wikidata.org/entity/Q157771,Lysva
http://www.wikidata.org/entity/Q157779,Lytkarino
http://www.wikidata.org/entity/Q157790,Lgov
http://www.wikidata.org/entity/Q157832,Lyubim
http://www.wikidata.org/entity/Q157841,Lyudinovo
http://www.wikidata.org/entity/Q157850,Lyantor
http://www.wikidata.org/entity/Q157930,Makarov
http://www.wikidata.org/entity/Q157936,Makaryev
http://www.wikidata.org/entity/Q157938,Makushino
http://www.wikidata.org/entity/Q157945,Malaya Vishera
http://www.wikidata.org/entity/Q157955,Malgobek
http://www.wikidata.org/entity/Q157961,Malmyzh
http://www.wikidata.org/entity/Q157990,Maloarkhangelsk
http://www.wikidata.org/entity/Q157992,Bełchatów
http://www.wikidata.org/entity/Q158005,Maloyaroslavets
http://www.wikidata.org/entity/Q158010,Mamadış
http://www.wikidata.org/entity/Q158101,Mamonovo
http://www.wikidata.org/entity/Q158114,Manturovo
http://www.wikidata.org/entity/Q158336,Mariinsky Posad
http://www.wikidata.org/entity/Q158357,Marks
http://www.wikidata.org/entity/Q158393,Mglin
http://www.wikidata.org/entity/Q158405,Megion
http://www.wikidata.org/entity/Q158411,Medvezhyegorsk
http://www.wikidata.org/entity/Q158424,Mednogorsk
http://www.wikidata.org/entity/Q158437,Medyn
http://www.wikidata.org/entity/Q158491,Feodosiia
http://www.wikidata.org/entity/Q158604,Bakhchysarai
http://www.wikidata.org/entity/Q158731,Mezhgorye
http://www.wikidata.org/entity/Q158751,Mezhdurechensk
http://www.wikidata.org/entity/Q158775,Mezen
http://www.wikidata.org/entity/Q158788,Melenki
http://www.wikidata.org/entity/Q158798,Meleuz
http://www.wikidata.org/entity/Q158816,Mendeleyevsk
http://www.wikidata.org/entity/Q158830,Menzelinsk
http://www.wikidata.org/entity/Q158848,Meshchovsk
http://www.wikidata.org/entity/Q158864,Mikun
http://www.wikidata.org/entity/Q158872,Millerovo
http://www.wikidata.org/entity/Q158936,Mineralnye Vody
http://www.wikidata.org/entity/Q158990,Minusinsk
http://www.wikidata.org/entity/Q159041,Minyar
http://www.wikidata.org/entity/Q159071,Mikhaylov
http://www.wikidata.org/entity/Q159081,Mikhaylovka
http://www.wikidata.org/entity/Q159097,Mikhaylovsk
http://www.wikidata.org/entity/Q159112,Mikhaylovsk
http://www.wikidata.org/entity/Q159124,Michurinsk
http://www.wikidata.org/entity/Q159134,Mogocha
http://www.wikidata.org/entity/Q159139,Mozhaysk
http://www.wikidata.org/entity/Q159149,Mozhga
http://www.wikidata.org/entity/Q159217,Monchegorsk
http://www.wikidata.org/entity/Q159222,Morozovsk
http://www.wikidata.org/entity/Q159230,Morshansk
http://www.wikidata.org/entity/Q159240,Mosalsk
http://www.wikidata.org/entity/Q159261,Moskovsky
http://www.wikidata.org/entity/Q159501,Muravlenko
http://www.wikidata.org/entity/Q161970,Saky
http://www.wikidata.org/entity/Q161978,Dzhankoi
http://www.wikidata.org/entity/Q161987,Krasnoperekopsk
http://www.wikidata.org/entity/Q162079,Pokhvistnevo
http://www.wikidata.org/entity/Q162640,Murashi
http://www.wikidata.org/entity/Q162677,Murom
http://www.wikidata.org/entity/Q162698,Mtsensk
http://www.wikidata.org/entity/Q162761,Myshkin
http://www.wikidata.org/entity/Q163643,Ramenskoye
http://www.wikidata.org/entity/Q163845,Navashino
http://www.wikidata.org/entity/Q163864,Navoloki
http://www.wikidata.org/entity/Q163907,Nazarovo
http://www.wikidata.org/entity/Q163935,Nazran
http://www.wikidata.org/entity/Q163954,Nazyvayevsk
http://www.wikidata.org/entity/Q163986,Narimanov
http://www.wikidata.org/entity/Q164001,Naro-Fominsk
http://www.wikidata.org/entity/Q165682,Nartkala
http://www.wikidata.org/entity/Q165773,Nevel
http://www.wikidata.org/entity/Q165790,Nevelsk
http://www.wikidata.org/entity/Q165844,Nevyansk
http://www.wikidata.org/entity/Q168088,Orlov
http://www.wikidata.org/entity/Q168782,Tobolsk
http://www.wikidata.org/entity/Q170513,Taganrog
http://www.wikidata.org/entity/Q170639,Morwa
http://www.wikidata.org/entity/Q170660,Moshupa
http://www.wikidata.org/entity/Q170711,Palapye
http://www.wikidata.org/entity/Q170725,Molepolole
http://www.wikidata.org/entity/Q170882,Mmathethe
http://www.wikidata.org/entity/Q170961,Moroka
http://www.wikidata.org/entity/Q170971,Ramotswa station/Taung
http://www.wikidata.org/entity/Q170981,Sebina
http://www.wikidata.org/entity/Q172366,Nelidovo
http://www.wikidata.org/entity/Q172448,Nerekhta
http://www.wikidata.org/entity/Q172470,Neryungri
http://www.wikidata.org/entity/Q172484,Nesterov
http://www.wikidata.org/entity/Q172575,Neftegorsk
http://www.wikidata.org/entity/Q172601,Neftekamsk
http://www.wikidata.org/entity/Q172608,Neftekumsk
http://www.wikidata.org/entity/Q172616,Nefteyugansk
http://www.wikidata.org/entity/Q172657,Nizhnekamsk
http://www.wikidata.org/entity/Q172671,Nizhneudinsk
http://www.wikidata.org/entity/Q172685,Nizhniye Sergi
http://www.wikidata.org/entity/Q173008,Nizhnyaya Salda
http://www.wikidata.org/entity/Q173015,Nizhnyaya Tura
http://www.wikidata.org/entity/Q173026,Nikolayevsk
http://www.wikidata.org/entity/Q173047,Nikolsk
http://www.wikidata.org/entity/Q173064,Nikolsk
http://www.wikidata.org/entity/Q173858,Novaya Lyalya
http://www.wikidata.org/entity/Q173883,Novoalexandrovsk
http://www.wikidata.org/entity/Q173903,Novoaltaysk
http://www.wikidata.org/entity/Q173925,Novoanninsky
http://www.wikidata.org/entity/Q173943,Novovoronezh
http://www.wikidata.org/entity/Q174124,Novodvinsk
http://www.wikidata.org/entity/Q174138,Novozybkov
http://www.wikidata.org/entity/Q174155,Novokubansk
http://www.wikidata.org/entity/Q174185,Ryazhsk
http://www.wikidata.org/entity/Q175124,Novokuybyshevsk
http://www.wikidata.org/entity/Q175141,Novomichurinsk
http://www.wikidata.org/entity/Q175161,Novomoskovsk
http://www.wikidata.org/entity/Q175209,Novorzhev
http://www.wikidata.org/entity/Q175258,Novosil
http://www.wikidata.org/entity/Q175353,Novosokolniki
http://www.wikidata.org/entity/Q175360,Novotroitsk
http://www.wikidata.org/entity/Q175371,Novouzensk
http://www.wikidata.org/entity/Q175380,Novoulyanovsk
http://www.wikidata.org/entity/Q175393,Novouralsk
http://www.wikidata.org/entity/Q175407,Novokhopyorsk
http://www.wikidata.org/entity/Q175433,Novocheboksarsk
http://www.wikidata.org/entity/Q175452,Novocherkassk
http://www.wikidata.org/entity/Q175470,Novy Urengoy
http://www.wikidata.org/entity/Q175480,Noginsk
http://www.wikidata.org/entity/Q175505,Nolinsk
http://www.wikidata.org/entity/Q175517,Norilsk
http://www.wikidata.org/entity/Q175524,Noyabrsk
http://www.wikidata.org/entity/Q175533,Norlat
http://www.wikidata.org/entity/Q175541,Nytva
http://www.wikidata.org/entity/Q175552,Nyurba
http://www.wikidata.org/entity/Q175576,Nyagan
http://www.wikidata.org/entity/Q175601,Nyandoma
http://www.wikidata.org/entity/Q175727,Ob
http://www.wikidata.org/entity/Q175742,Odintsovo
http://www.wikidata.org/entity/Q175795,Ozyorsk
http://www.wikidata.org/entity/Q176217,Žabalj
http://www.wikidata.org/entity/Q176264,Ozyory
http://www.wikidata.org/entity/Q176325,Oktyabrsky
http://www.wikidata.org/entity/Q176337,"Okulovka (town), Novgorod Oblast"
http://www.wikidata.org/entity/Q176348,Olyokminsk
http://www.wikidata.org/entity/Q176364,Olenegorsk
http://www.wikidata.org/entity/Q176395,Omutninsk
http://www.wikidata.org/entity/Q176592,Onega
http://www.wikidata.org/entity/Q176636,Orekhovo-Zuyevo
http://www.wikidata.org/entity/Q176738,Osa
http://www.wikidata.org/entity/Q176753,Osinniki
http://www.wikidata.org/entity/Q176761,Ostashkov
http://www.wikidata.org/entity/Q176773,Ostrov
http://www.wikidata.org/entity/Q177723,Ostrovnoy
http://www.wikidata.org/entity/Q177737,Ostrogozhsk
http://www.wikidata.org/entity/Q177770,Otradny
http://www.wikidata.org/entity/Q177782,Okha
http://www.wikidata.org/entity/Q177805,Okhansk
http://www.wikidata.org/entity/Q177829,Ochyor
http://www.wikidata.org/entity/Q177839,Pavlovo
http://www.wikidata.org/entity/Q177867,Pavlovsk
http://www.wikidata.org/entity/Q177908,Pavlovsky Posad
http://www.wikidata.org/entity/Q177920,Pallasovka
http://www.wikidata.org/entity/Q178090,Partizansk
http://www.wikidata.org/entity/Q178105,Pevek
http://www.wikidata.org/entity/Q178132,Pervomaysk
http://www.wikidata.org/entity/Q178152,Perevoz
http://www.wikidata.org/entity/Q178175,Peresvet
http://www.wikidata.org/entity/Q178188,Pereslavl-Zalessky
http://www.wikidata.org/entity/Q178238,Pestovo
http://www.wikidata.org/entity/Q178322,Petrov Val
http://www.wikidata.org/entity/Q178857,Petrovsk
http://www.wikidata.org/entity/Q178870,Petrovsk-Zabaykalsky
http://www.wikidata.org/entity/Q179361,"Petukhovo (town), Kurgan Oblast"
http://www.wikidata.org/entity/Q179372,Petushki
http://www.wikidata.org/entity/Q179387,Pechora
http://www.wikidata.org/entity/Q179407,Pechory
http://www.wikidata.org/entity/Q179439,Pionersky
http://www.wikidata.org/entity/Q179454,Pitkyaranta
http://www.wikidata.org/entity/Q179464,Plavsk
http://www.wikidata.org/entity/Q179476,Plast
http://www.wikidata.org/entity/Q179486,Plyos
http://www.wikidata.org/entity/Q179495,Povorino
http://www.wikidata.org/entity/Q179525,Pokachi
http://www.wikidata.org/entity/Q180082,Strezhevoy
http://www.wikidata.org/entity/Q180758,Kotor Varoš
http://www.wikidata.org/entity/Q181376,Hrodna
http://www.wikidata.org/entity/Q181531,Pokrov
http://www.wikidata.org/entity/Q181548,Pokrovsk
http://www.wikidata.org/entity/Q181550,Slyudyanka
http://www.wikidata.org/entity/Q182871,Polevskoy
http://www.wikidata.org/entity/Q182906,Polysayevo
http://www.wikidata.org/entity/Q182918,Polyarnye Zori
http://www.wikidata.org/entity/Q182935,Polyarny
http://www.wikidata.org/entity/Q183002,Surgut
http://www.wikidata.org/entity/Q183093,Poronaysk
http://www.wikidata.org/entity/Q183106,Porkhov
http://www.wikidata.org/entity/Q183145,Pochep
http://www.wikidata.org/entity/Q183162,Pochinok
http://www.wikidata.org/entity/Q183183,Poshekhonye
http://www.wikidata.org/entity/Q183193,Pravdinsk
http://www.wikidata.org/entity/Q183208,Privolzhsk
http://www.wikidata.org/entity/Q183223,Primorsk
http://www.wikidata.org/entity/Q184095,Primorsko-Akhtarsk
http://www.wikidata.org/entity/Q184147,Prokopyevsk
http://www.wikidata.org/entity/Q184185,Proletarsk
http://www.wikidata.org/entity/Q184193,Protvino
http://www.wikidata.org/entity/Q184200,Prokhladny
http://www.wikidata.org/entity/Q184220,Pugachyov
http://www.wikidata.org/entity/Q184225,Pudozh
http://www.wikidata.org/entity/Q184242,Pustoshka
http://www.wikidata.org/entity/Q184258,Puchezh
http://www.wikidata.org/entity/Q184322,Pushkino
http://www.wikidata.org/entity/Q184346,Pushchino
http://www.wikidata.org/entity/Q184361,Pytalovo
http://www.wikidata.org/entity/Q184391,Pyt-Yakh
http://www.wikidata.org/entity/Q184537,Raduzhny
http://www.wikidata.org/entity/Q184562,Raduzhny
http://www.wikidata.org/entity/Q184617,Raychikhinsk
http://www.wikidata.org/entity/Q186495,Szklarska Poręba
http://www.wikidata.org/entity/Q187032,Shatsk
http://www.wikidata.org/entity/Q189295,Serov
http://www.wikidata.org/entity/Q190499,Severodvinsk
http://www.wikidata.org/entity/Q191465,Rzhev
http://www.wikidata.org/entity/Q193269,Rasskazovo
http://www.wikidata.org/entity/Q193277,Revda
http://www.wikidata.org/entity/Q193288,Rezh
http://www.wikidata.org/entity/Q193293,Reutov
http://www.wikidata.org/entity/Q193318,Rodniki
http://www.wikidata.org/entity/Q193328,Roslavl
http://www.wikidata.org/entity/Q193333,Rossosh
http://www.wikidata.org/entity/Q193342,Rostov
http://www.wikidata.org/entity/Q193363,Roshal
http://www.wikidata.org/entity/Q193371,Rtishchevo
http://www.wikidata.org/entity/Q193380,Rubtsovsk
http://www.wikidata.org/entity/Q193388,Rudnya
http://www.wikidata.org/entity/Q193396,Ruza
http://www.wikidata.org/entity/Q193403,Ruzayevka
http://www.wikidata.org/entity/Q193413,Rybinsk
http://www.wikidata.org/entity/Q193419,Rybnoye
http://www.wikidata.org/entity/Q193425,Rylsk
http://www.wikidata.org/entity/Q193443,Salavat
http://www.wikidata.org/entity/Q193455,Salair
http://www.wikidata.org/entity/Q193473,Salsk
http://www.wikidata.org/entity/Q193505,Sarapul
http://www.wikidata.org/entity/Q193522,Sarov
http://www.wikidata.org/entity/Q193557,Sasovo
http://www.wikidata.org/entity/Q193569,Satka
http://www.wikidata.org/entity/Q193575,Safonovo
http://www.wikidata.org/entity/Q193580,Sayanogorsk
http://www.wikidata.org/entity/Q193586,Sajanshk
http://www.wikidata.org/entity/Q193595,Svetlogorsk
http://www.wikidata.org/entity/Q193604,Svetlograd
http://www.wikidata.org/entity/Q193631,Svirsk
http://www.wikidata.org/entity/Q193636,Svobodny
http://www.wikidata.org/entity/Q193641,Sebezh
http://www.wikidata.org/entity/Q193652,Severo-Kurilsk
http://www.wikidata.org/entity/Q193662,Severobaykalsk
http://www.wikidata.org/entity/Q193722,Sergiyev Posad
http://www.wikidata.org/entity/Q193898,Severomorsk
http://www.wikidata.org/entity/Q193906,Severouralsk
http://www.wikidata.org/entity/Q193909,Seversk
http://www.wikidata.org/entity/Q193917,Sevsk
http://www.wikidata.org/entity/Q193922,Segezha
http://www.wikidata.org/entity/Q193930,Seltso
http://www.wikidata.org/entity/Q193936,Semyonov
http://www.wikidata.org/entity/Q193941,Semikarakorsk
http://www.wikidata.org/entity/Q193965,Kamianets-Podilskyi
http://www.wikidata.org/entity/Q194001,Sengiley
http://www.wikidata.org/entity/Q194020,Serafimovich
http://www.wikidata.org/entity/Q194030,Sergach
http://www.wikidata.org/entity/Q194048,Serdobsk
http://www.wikidata.org/entity/Q194067,Serpukhov
http://www.wikidata.org/entity/Q194438,Sibay
http://www.wikidata.org/entity/Q194623,Sim
http://www.wikidata.org/entity/Q194648,Skovorodino
http://www.wikidata.org/entity/Q194670,Skopin
http://www.wikidata.org/entity/Q194693,Slavgorod
http://www.wikidata.org/entity/Q194708,Slavsk
http://www.wikidata.org/entity/Q195662,Slavyansk-na-Kubani
http://www.wikidata.org/entity/Q195683,Slobodskoy
http://www.wikidata.org/entity/Q196357,Snezhinsk
http://www.wikidata.org/entity/Q196358,Snezhnogorsk
http://www.wikidata.org/entity/Q196359,Sobinka
http://www.wikidata.org/entity/Q196369,Sovetsk
http://www.wikidata.org/entity/Q196373,Sovetsk
http://www.wikidata.org/entity/Q196374,Sovetskaya Gavan
http://www.wikidata.org/entity/Q196377,Sovetsky
http://www.wikidata.org/entity/Q196378,Sokol
http://www.wikidata.org/entity/Q196380,Soligalich
http://www.wikidata.org/entity/Q196384,Solikamsk
http://www.wikidata.org/entity/Q196386,Solnechnogorsk
http://www.wikidata.org/entity/Q196387,Sol-Iletsk
http://www.wikidata.org/entity/Q196388,Solvychegodsk
http://www.wikidata.org/entity/Q196390,Soltsy
http://www.wikidata.org/entity/Q196392,Sorochinsk
http://www.wikidata.org/entity/Q196394,Sorsk
http://www.wikidata.org/entity/Q196397,Sortavala
http://www.wikidata.org/entity/Q196399,Sosensky
http://www.wikidata.org/entity/Q196400,Sosnovka
http://www.wikidata.org/entity/Q196402,Sosnovoborsk
http://www.wikidata.org/entity/Q196415,Sosnogorsk
http://www.wikidata.org/entity/Q196435,Spas-Demensk
http://www.wikidata.org/entity/Q196439,Spas-Klepiki
http://www.wikidata.org/entity/Q196443,Spassk
http://www.wikidata.org/entity/Q196446,Spassk-Dalny
http://www.wikidata.org/entity/Q196458,Spassk-Ryazansky
http://www.wikidata.org/entity/Q196464,Srednekolymsk
http://www.wikidata.org/entity/Q196466,Sredneuralsk
http://www.wikidata.org/entity/Q196469,Sretensk
http://www.wikidata.org/entity/Q196476,Staraya Kupavna
http://www.wikidata.org/entity/Q196479,Staraya Russa
http://www.wikidata.org/entity/Q196481,Staritsa
http://www.wikidata.org/entity/Q196483,Starodub
http://www.wikidata.org/entity/Q196486,Stary Oskol
http://www.wikidata.org/entity/Q196489,Sterlitamak
http://www.wikidata.org/entity/Q196497,Strunino
http://www.wikidata.org/entity/Q196498,Stupino
http://www.wikidata.org/entity/Q196501,Suvorov
http://www.wikidata.org/entity/Q196507,Sudogda
http://www.wikidata.org/entity/Q196514,Suoyarvi
http://www.wikidata.org/entity/Q196516,Surazh
http://www.wikidata.org/entity/Q196520,Surovikino
http://www.wikidata.org/entity/Q196522,Sursk
http://www.wikidata.org/entity/Q196525,Susuman
http://www.wikidata.org/entity/Q196526,Sukhinichi
http://www.wikidata.org/entity/Q196528,Sukhoy Log
http://www.wikidata.org/entity/Q196531,Sysert
http://www.wikidata.org/entity/Q196533,Sychyovka
http://www.wikidata.org/entity/Q196537,Tavda
http://www.wikidata.org/entity/Q196592,Tayga
http://www.wikidata.org/entity/Q196594,Tayshet
http://www.wikidata.org/entity/Q196599,Taldom
http://www.wikidata.org/entity/Q196603,Talitsa
http://www.wikidata.org/entity/Q196607,Tara
http://www.wikidata.org/entity/Q196611,Tarko-Sale
http://www.wikidata.org/entity/Q196616,Tarusa
http://www.wikidata.org/entity/Q196622,Tatarsk
http://www.wikidata.org/entity/Q196629,Tashtagol
http://www.wikidata.org/entity/Q196637,Teberda
http://www.wikidata.org/entity/Q196643,Teykovo
http://www.wikidata.org/entity/Q196645,Temnikov
http://www.wikidata.org/entity/Q196649,Terek
http://www.wikidata.org/entity/Q196651,Täteş
http://www.wikidata.org/entity/Q196654,Timashyovsk
http://www.wikidata.org/entity/Q196658,Tikhoretsk
http://www.wikidata.org/entity/Q196660,Toguchin
http://www.wikidata.org/entity/Q196666,Tomari
http://www.wikidata.org/entity/Q196669,Tommot
http://www.wikidata.org/entity/Q196675,Topki
http://www.wikidata.org/entity/Q196678,Torzhok
http://www.wikidata.org/entity/Q196686,Tryokhgorny
http://www.wikidata.org/entity/Q196694,Troitsk
http://www.wikidata.org/entity/Q196700,Trubchevsk
http://www.wikidata.org/entity/Q196702,Tuapse
http://www.wikidata.org/entity/Q196705,Tuymazy
http://www.wikidata.org/entity/Q196709,Tulun
http://www.wikidata.org/entity/Q196710,Turan
http://www.wikidata.org/entity/Q196711,Turinsk
http://www.wikidata.org/entity/Q196724,Tutayev
http://www.wikidata.org/entity/Q196729,Tynda
http://www.wikidata.org/entity/Q196732,Tyrnyauz
http://www.wikidata.org/entity/Q196747,Tyukalinsk
http://www.wikidata.org/entity/Q196757,Uvarovo
http://www.wikidata.org/entity/Q196778,Uglegorsk
http://www.wikidata.org/entity/Q196786,Uglich
http://www.wikidata.org/entity/Q196792,Udachny
http://www.wikidata.org/entity/Q196798,Udomlya
http://www.wikidata.org/entity/Q196803,Uzhur
http://www.wikidata.org/entity/Q196815,Uzlovaya
http://www.wikidata.org/entity/Q196827,Unecha
http://www.wikidata.org/entity/Q196833,Uray
http://www.wikidata.org/entity/Q196835,Uren
http://www.wikidata.org/entity/Q196839,Urzhum
http://www.wikidata.org/entity/Q196845,Urus-Martan
http://www.wikidata.org/entity/Q196904,Usinsk
http://www.wikidata.org/entity/Q196907,Usman
http://www.wikidata.org/entity/Q196922,Usolye
http://www.wikidata.org/entity/Q196925,Usolye-Sibirskoye
http://www.wikidata.org/entity/Q196934,Ussuriysk
http://www.wikidata.org/entity/Q196938,Ust-Dzheguta
http://www.wikidata.org/entity/Q196946,Ust-Ilimsk
http://www.wikidata.org/entity/Q196953,Ust-Katav
http://www.wikidata.org/entity/Q196964,Ust-Kut
http://www.wikidata.org/entity/Q196975,Ust-Labinsk
http://www.wikidata.org/entity/Q197006,Ustyuzhna
http://www.wikidata.org/entity/Q197018,Ukhta
http://www.wikidata.org/entity/Q197345,Uchaly
http://www.wikidata.org/entity/Q197351,Uyar
http://www.wikidata.org/entity/Q197356,Fatezh
http://www.wikidata.org/entity/Q197382,Fokino
http://www.wikidata.org/entity/Q197383,Fokino
http://www.wikidata.org/entity/Q197385,Frolovo
http://www.wikidata.org/entity/Q197386,Fryazino
http://www.wikidata.org/entity/Q197393,Furmanov
http://www.wikidata.org/entity/Q197410,Kharabali
http://www.wikidata.org/entity/Q197473,Kharovsk
http://www.wikidata.org/entity/Q197560,Khvalynsk
http://www.wikidata.org/entity/Q197573,Khilok
http://www.wikidata.org/entity/Q197582,Khimki
http://www.wikidata.org/entity/Q197595,Kholm
http://www.wikidata.org/entity/Q197609,Kholmsk
http://www.wikidata.org/entity/Q197620,Khotkovo
http://www.wikidata.org/entity/Q197625,Tsivilsk
http://www.wikidata.org/entity/Q197637,Tsimlyansk
http://www.wikidata.org/entity/Q197643,Chadan
http://www.wikidata.org/entity/Q197654,Chaykovsky
http://www.wikidata.org/entity/Q197677,Chapayevsk
http://www.wikidata.org/entity/Q197691,Chaplygin
http://www.wikidata.org/entity/Q197860,Chebarkul
http://www.wikidata.org/entity/Q197890,Chegem
http://www.wikidata.org/entity/Q197902,Chekalin
